,Unnamed: 0,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedInc,MedHouseVal
328,328,43.0,4.88,1.03,855.0,3.0,37.73,-122.18,2.5192,0.764
329,329,44.0,4.03,0.88,435.0,3.2,37.73,-122.18,2.1111,0.797
330,330,42.0,5.22,1.12,2736.0,3.51,37.73,-122.18,2.455,0.824
331,331,41.0,3.9,1.07,1481.0,3.58,37.74,-122.17,2.4028,0.977
332,332,47.0,3.38,0.98,327.0,2.39,37.74,-122.17,2.15,0.972
333,333,43.0,4.57,1.08,494.0,2.76,37.74,-122.17,2.4776,1.016
334,334,43.0,4.32,1.09,1231.0,3.61,37.73,-122.17,2.1587,0.865
335,335,35.0,4.62,1.16,323.0,2.96,37.74,-122.18,1.8438,0.905
336,336,46.0,4.56,1.0,749.0,3.33,37.74,-122.17,3.0298,1.076
337,337,46.0,4.32,1.03,693.0,3.89,37.74,-122.17,2.25,0.842
338,338,46.0,5.94,1.1,1339.0,3.78,37.74,-122.18,2.2467,0.889
339,339,45.0,4.12,0.95,282.0,3.52,37.75,-122.18,4.0469,0.807
340,340,46.0,4.83,1.12,621.0,3.18,37.75,-122.18,1.325,0.871
341,341,38.0,3.83,1.08,732.0,2.83,37.75,-122.17,1.6196,0.851
342,342,45.0,3.81,1.0,901.0,3.47,37.75,-122.18,2.1731,0.82
343,343,36.0,7.51,1.75,482.0,3.21,37.75,-122.19,1.9167,0.828
344,344,43.0,4.86,1.09,652.0,3.06,37.75,-122.18,2.069,0.846
345,345,36.0,6.31,1.29,651.0,3.92,37.75,-122.18,1.712,0.821
346,346,33.0,4.48,1.07,999.0,3.49,37.76,-122.17,2.5625,0.893
347,347,43.0,5.19,1.05,907.0,2.96,37.75,-122.17,1.9821,0.983
348,348,41.0,5.47,1.18,828.0,3.6,37.75,-122.17,2.5043,0.923
349,349,44.0,4.8,0.98,763.0,3.0,37.75,-122.17,2.3281,0.888
350,350,48.0,5.02,1.12,935.0,2.68,37.75,-122.17,1.4375,0.9
351,351,45.0,4.75,1.06,1437.0,2.97,37.76,-122.16,2.5122,0.955
352,352,38.0,5.1,1.29,1516.0,3.15,37.75,-122.16,1.5625,0.917
353,353,47.0,5.39,1.14,597.0,3.23,37.75,-122.17,3.1587,1.004
354,354,40.0,4.93,1.0,949.0,2.77,37.76,-122.17,1.8426,0.948
355,355,46.0,6.05,1.02,881.0,2.92,37.76,-122.16,4.6696,1.643
356,356,36.0,5.36,1.11,1438.0,2.77,37.76,-122.16,2.4598,1.555
357,357,39.0,6.75,1.06,763.0,2.83,37.76,-122.15,6.0749,1.969
358,358,27.0,6.28,1.03,1297.0,3.65,37.77,-122.14,4.8304,2.791
359,359,34.0,7.17,1.09,545.0,2.58,37.76,-122.14,5.5701,2.528
360,360,26.0,6.13,0.92,1222.0,2.29,37.76,-122.13,5.37,2.754
361,361,33.0,8.26,1.19,808.0,3.69,37.75,-122.12,6.86,2.5
362,362,28.0,7.28,1.02,329.0,3.02,37.75,-122.12,7.6923,3.298
363,363,36.0,6.33,0.96,299.0,2.74,37.75,-122.14,4.0313,1.955
364,364,33.0,6.6,0.99,579.0,2.87,37.75,-122.14,6.8323,2.559
365,365,30.0,8.28,1.08,137.0,2.74,37.75,-122.13,4.975,3.111
366,366,36.0,8.26,1.0,229.0,2.46,37.75,-122.13,5.3602,3.3
367,367,41.0,6.79,1.03,1476.0,2.28,37.74,-122.13,5.0,2.489
368,368,46.0,6.19,1.05,429.0,2.79,37.75,-122.16,2.925,1.429
369,369,40.0,5.67,1.0,849.0,3.33,37.75,-122.15,3.8913,1.263
370,370,44.0,5.85,1.21,946.0,2.86,37.75,-122.15,3.225,1.358
371,371,41.0,4.48,0.93,571.0,2.99,37.74,-122.15,3.1458,1.306
372,372,24.0,4.64,1.18,1137.0,2.95,37.75,-122.16,2.537,1.079
373,373,44.0,4.57,0.97,378.0,2.8,37.75,-122.16,2.5568,1.111
374,374,43.0,5.08,1.01,853.0,3.14,37.74,-122.15,3.5083,1.22
375,375,49.0,4.7,0.98,764.0,2.71,37.74,-122.15,3.3125,1.18
376,376,40.0,4.7,1.13,928.0,3.56,37.75,-122.16,1.8235,0.952
377,377,35.0,5.02,1.05,406.0,3.05,37.75,-122.16,3.8047,0.943
378,378,34.0,4.37,1.0,824.0,2.94,37.74,-122.17,2.2917,0.925
379,379,37.0,5.32,1.11,835.0,3.22,37.75,-122.17,2.4962,0.918
380,380,43.0,5.2,1.02,826.0,2.8,37.74,-122.16,4.0417,1.094
381,381,46.0,4.88,0.86,567.0,2.69,37.74,-122.16,3.4844,1.295
382,382,52.0,5.35,1.02,355.0,2.47,37.74,-122.16,4.1458,1.434
383,383,47.0,4.96,1.34,533.0,3.21,37.74,-122.16,2.625,0.982
384,384,44.0,5.1,1.11,609.0,2.83,37.74,-122.16,2.0227,1.031
385,385,49.0,5.44,1.01,576.0,2.44,37.9,-122.29,3.3333,2.768
386,386,52.0,5.61,0.92,594.0,2.08,37.9,-122.29,5.338,2.709
387,387,52.0,5.96,1.12,870.0,2.31,37.89,-122.29,3.4732,2.462
388,388,38.0,4.45,1.03,1027.0,2.02,37.9,-122.3,3.5125,2.242
389,389,52.0,4.82,1.07,693.0,2.13,37.89,-122.29,3.1375,2.291
390,390,46.0,4.05,1.07,815.0,2.17,37.89,-122.3,2.8036,2.116
391,391,15.0,4.44,1.06,2420.0,2.11,37.9,-122.3,4.5824,2.561
392,392,36.0,3.9,1.06,518.0,1.88,37.89,-122.3,3.0208,2.063
393,393,52.0,4.54,1.03,620.0,2.25,37.89,-122.3,4.0875,2.213
394,394,42.0,5.05,1.09,551.0,2.07,37.89,-122.33,4.5268,2.074
395,395,37.0,3.31,1.01,2556.0,2.77,37.88,-122.34,1.7375,3.5
396,396,52.0,4.56,1.0,1498.0,2.15,37.89,-122.29,3.1795,2.182
397,397,50.0,5.33,1.15,523.0,2.3,37.88,-122.29,3.8672,2.167
398,398,52.0,6.4,1.14,374.0,2.44,37.89,-122.29,5.1675,2.706
399,399,52.0,6.12,1.02,1004.0,2.71,37.89,-122.29,5.1696,2.614
400,400,52.0,5.52,0.99,769.0,2.3,37.88,-122.28,4.2614,2.613
401,401,52.0,5.15,1.0,940.0,2.22,37.89,-122.29,5.0551,2.322
402,402,42.0,6.45,1.07,645.0,2.52,37.9,-122.27,5.6228,3.754
403,403,52.0,6.69,0.97,705.0,2.45,37.9,-122.26,7.8864,3.573
404,404,52.0,7.56,0.99,684.0,2.49,37.9,-122.27,7.9556,3.744
405,405,52.0,7.64,1.02,572.0,2.42,37.9,-122.27,6.174,3.588
406,406,52.0,8.07,1.07,671.0,2.65,37.9,-122.27,6.9414,4.175
407,407,52.0,8.35,1.02,975.0,2.67,37.89,-122.27,8.8342,4.305
408,408,52.0,7.43,1.05,779.0,2.5,37.9,-122.28,7.1754,3.629
409,409,52.0,8.21,1.02,658.0,2.7,37.9,-122.28,10.0825,3.97
410,410,52.0,6.75,0.98,819.0,2.44,37.9,-122.28,4.9083,3.468
411,411,52.0,7.29,1.01,412.0,2.45,37.89,-122.28,5.7912,3.271
412,412,52.0,6.27,1.11,835.0,2.26,37.89,-122.28,4.5893,2.901
413,413,52.0,6.76,1.08,722.0,2.36,37.89,-122.28,5.4171,2.92
414,414,52.0,5.37,0.97,1085.0,2.23,37.89,-122.28,4.125,2.709
415,415,52.0,7.44,1.03,973.0,2.74,37.89,-122.27,7.266,3.711
416,416,52.0,7.27,1.08,723.0,2.66,37.89,-122.27,5.3989,3.356
417,417,37.0,6.13,0.93,903.0,2.49,37.9,-122.26,7.8336,3.713
418,418,41.0,6.22,1.08,356.0,1.97,37.89,-122.25,6.1593,3.44
419,419,52.0,6.66,1.07,1005.0,2.18,37.89,-122.26,6.381,3.422
420,420,52.0,7.35,1.05,1205.0,2.39,37.89,-122.26,6.6828,3.709
421,421,37.0,6.67,1.02,987.0,2.19,37.89,-122.25,7.5385,3.5
422,422,42.0,6.39,1.03,1031.0,2.3,37.89,-122.25,6.7138,3.686
423,423,52.0,6.31,1.03,894.0,2.21,37.88,-122.26,6.2425,3.918
424,424,52.0,5.98,1.09,823.0,2.18,37.88,-122.26,5.7979,4.153
425,425,52.0,5.41,1.04,1232.0,1.98,37.88,-122.27,4.2813,2.849
426,426,52.0,4.61,1.07,669.0,1.82,37.88,-122.27,3.5417,2.875
427,427,44.0,4.09,1.08,989.0,1.8,37.88,-122.27,3.0132,2.729
428,428,52.0,5.38,1.06,1058.0,2.28,37.88,-122.28,4.1429,2.596
429,429,52.0,5.76,0.97,506.0,2.44,37.88,-122.28,4.1912,2.545
430,430,52.0,5.38,0.99,489.0,2.24,37.88,-122.28,3.9167,2.356
431,431,52.0,5.56,1.09,824.0,2.12,37.88,-122.29,3.8897,2.184
432,432,48.0,4.98,1.03,1034.0,2.18,37.88,-122.29,3.1065,2.292
433,433,46.0,4.46,1.04,920.0,2.16,37.88,-122.29,2.9926,1.921
434,434,52.0,4.34,1.04,841.0,2.21,37.88,-122.29,3.556,1.793
435,435,45.0,3.31,1.07,749.0,5.47,37.88,-122.3,1.475,1.875
436,436,52.0,4.17,0.99,208.0,2.12,37.88,-122.3,1.6971,1.388
437,437,10.0,5.03,1.18,228.0,2.28,37.87,-122.3,2.1705,1.5
438,438,50.0,3.9,0.99,287.0,2.24,37.86,-122.3,2.75,1.406
439,439,52.0,4.5,1.12,218.0,2.06,37.85,-122.29,2.5682,1.2
440,440,46.0,4.64,1.06,854.0,2.41,37.88,-122.3,2.9,1.448
441,441,52.0,4.57,1.1,1695.0,2.48,37.87,-122.3,2.2208,1.448
442,442,52.0,5.56,1.09,403.0,2.34,37.88,-122.28,3.2344,2.455
443,444,49.0,3.89,1.05,963.0,1.85,37.87,-122.28,1.9805,1.737
444,445,50.0,3.54,1.04,1129.0,2.19,37.87,-122.29,2.6684,1.856
445,446,52.0,4.39,0.97,386.0,1.89,37.87,-122.29,3.875,1.826
446,447,52.0,4.7,1.02,811.0,2.0,37.88,-122.28,3.006,2.279
447,448,46.0,4.48,1.03,1293.0,1.92,37.87,-122.28,2.543,2.207
448,449,46.0,4.12,1.03,805.0,1.87,37.87,-122.28,2.8676,2.12
449,450,52.0,3.2,1.06,1372.0,1.57,37.88,-122.27,2.1907,2.714
450,451,30.0,3.45,1.03,862.0,2.03,37.87,-122.27,1.7778,2.688
451,452,37.0,4.25,1.11,1152.0,1.87,37.88,-122.27,2.52,2.778
452,453,52.0,4.61,1.02,483.0,1.94,37.88,-122.26,4.2788,3.325
453,454,52.0,4.12,1.05,1558.0,2.72,37.88,-122.26,2.944,3.389
454,455,52.0,3.39,1.09,1798.0,2.34,37.88,-122.26,1.725,2.875
455,456,41.0,5.57,1.15,266.0,2.16,37.87,-122.25,5.2289,3.846
456,457,42.0,4.16,1.1,2184.0,5.18,37.87,-122.25,2.5562,3.714
457,458,52.0,2.52,0.96,2016.0,4.23,37.87,-122.25,0.949,3.5
458,459,52.0,2.44,0.94,1349.0,5.4,37.87,-122.25,1.1696,5.00001
459,460,52.0,3.11,1.06,3337.0,9.53,37.87,-122.26,1.4012,1.75
460,461,52.0,2.92,1.05,1721.0,1.81,37.87,-122.26,1.1859,2.417
461,462,35.0,3.22,1.11,1675.0,1.68,37.87,-122.27,1.7464,2.167
462,463,49.0,3.86,1.05,707.0,2.02,37.87,-122.27,2.8846,2.113
463,464,52.0,4.44,1.01,1424.0,2.05,37.87,-122.27,2.7372,2.102
464,465,52.0,4.96,1.03,393.0,2.08,37.86,-122.28,3.8594,1.964
465,466,52.0,5.35,1.04,828.0,2.44,37.87,-122.28,3.5625,1.917
466,467,52.0,4.22,1.03,571.0,1.96,37.87,-122.28,2.2788,1.823
467,468,44.0,3.56,1.06,1382.0,1.94,37.87,-122.29,2.537,1.75
468,469,46.0,3.95,1.01,792.0,2.47,37.87,-122.29,2.525,1.659
469,470,52.0,4.48,1.09,815.0,2.19,37.86,-122.29,1.9946,1.569
470,471,52.0,4.79,1.06,788.0,2.28,37.86,-122.28,2.8214,1.643
471,472,52.0,5.17,1.07,1145.0,2.66,37.87,-122.29,2.6165,1.5
472,473,50.0,4.41,1.08,1354.0,2.4,37.86,-122.29,1.9483,1.505
473,474,52.0,4.56,1.01,958.0,2.15,37.86,-122.28,1.9327,1.699
474,475,49.0,4.82,1.1,1361.0,2.24,37.86,-122.28,1.9798,1.474
475,476,52.0,5.0,1.05,1005.0,2.24,37.85,-122.28,2.4167,1.527
476,477,49.0,4.96,1.05,924.0,2.23,37.86,-122.27,2.5417,1.827
477,478,52.0,5.58,1.16,780.0,2.18,37.86,-122.28,3.3906,1.793
478,479,52.0,4.73,1.09,1582.0,2.49,37.86,-122.28,2.5652,1.577
479,480,41.0,3.9,0.97,1213.0,2.14,37.86,-122.28,2.2845,1.531
480,481,52.0,4.07,1.14,486.0,1.82,37.86,-122.27,2.6071,2.5
481,482,52.0,4.77,1.06,494.0,2.82,37.86,-122.27,3.15,2.063
482,483,52.0,4.85,1.02,849.0,2.33,37.86,-122.27,2.6914,2.188
483,484,52.0,4.21,1.06,1127.0,2.06,37.86,-122.27,1.8447,1.982
484,485,35.0,2.96,1.0,3276.0,1.88,37.86,-122.26,1.6307,2.536
485,486,52.0,4.4,1.05,1493.0,1.88,37.86,-122.26,2.9044,2.574
486,487,52.0,5.56,1.1,1461.0,2.15,37.86,-122.26,2.9405,2.895
487,488,52.0,5.37,1.12,1253.0,2.33,37.86,-122.26,3.3893,2.417
488,489,48.0,4.69,1.13,1656.0,3.61,37.86,-122.25,3.0417,4.896
489,490,52.0,6.88,0.95,514.0,2.54,37.86,-122.25,7.0897,4.462
490,491,52.0,5.79,1.08,719.0,2.44,37.86,-122.25,5.0463,4.563
491,492,52.0,3.53,0.99,878.0,1.96,37.86,-122.25,1.7652,3.368
492,493,52.0,7.79,1.05,517.0,2.42,37.86,-122.24,7.8521,5.00001
493,494,52.0,7.51,0.96,1366.0,2.75,37.85,-122.24,9.3959,5.00001
494,495,52.0,6.86,1.12,1316.0,2.23,37.86,-122.25,5.3794,3.769
495,496,52.0,4.79,1.02,1508.0,2.0,37.85,-122.26,3.2619,3.096
496,497,52.0,5.0,1.13,1800.0,2.21,37.85,-122.27,2.7054,1.823
497,498,47.0,6.37,1.23,719.0,2.21,37.85,-122.27,2.2431,1.727
498,499,50.0,5.02,1.18,675.0,2.65,37.85,-122.27,1.9028,1.508
499,500,52.0,5.44,1.17,875.0,2.41,37.85,-122.27,1.5817,1.536
500,501,52.0,4.35,1.08,152.0,1.97,37.85,-122.27,2.2841,1.063
501,502,47.0,4.31,0.96,843.0,2.64,37.85,-122.27,1.3785,1.423
502,503,52.0,4.62,1.1,281.0,2.13,37.85,-122.28,2.9018,1.194
503,504,44.0,5.02,0.97,506.0,2.48,37.85,-122.28,1.73,1.479
504,505,48.0,4.43,1.04,1054.0,2.26,37.85,-122.28,2.2625,1.329
505,506,35.0,4.52,1.01,1017.0,2.46,37.84,-122.29,2.2106,1.325
506,507,52.0,4.06,1.06,1623.0,2.12,37.83,-122.28,2.6997,1.269
507,508,14.0,3.59,1.17,3100.0,1.51,37.84,-122.3,4.0018,1.438
508,509,52.0,8.28,1.05,947.0,2.62,37.83,-122.23,7.8772,5.00001
509,510,39.0,7.91,0.98,808.0,2.57,37.82,-122.22,11.8603,5.00001
510,511,42.0,8.93,1.0,1018.0,3.04,37.82,-122.22,13.499,5.00001
511,512,52.0,9.21,1.04,1001.0,2.84,37.82,-122.23,12.2138,5.00001
512,513,52.0,8.27,1.03,1005.0,2.72,37.82,-122.23,8.1872,4.661
513,514,52.0,9.12,1.03,1192.0,3.11,37.82,-122.23,12.3804,5.00001
514,515,52.0,7.74,1.08,585.0,2.58,37.83,-122.24,5.8948,4.578
515,516,52.0,7.75,0.99,916.0,2.9,37.83,-122.24,8.1194,4.716
516,517,52.0,9.0,1.13,556.0,3.11,37.82,-122.23,8.7477,5.00001
517,518,52.0,7.05,0.99,1470.0,2.83,37.82,-122.24,6.155,3.986
518,519,52.0,6.22,1.01,1104.0,2.77,37.82,-122.25,5.883,3.407
519,520,52.0,5.86,1.0,1242.0,2.4,37.76,-122.23,5.2128,2.899
520,521,52.0,7.07,1.01,805.0,2.51,37.76,-122.23,4.7188,3.353
521,522,52.0,8.12,1.09,378.0,2.33,37.76,-122.23,5.2915,3.33
522,523,52.0,5.17,1.05,481.0,2.16,37.77,-122.24,2.6411,2.41
523,524,52.0,4.82,1.12,409.0,2.56,37.77,-122.23,3.3214,1.896
524,525,52.0,4.59,1.03,885.0,2.37,37.77,-122.24,3.6417,2.063
525,526,52.0,4.67,1.0,1468.0,2.59,37.77,-122.25,3.0161,2.157
526,527,52.0,4.83,1.02,482.0,2.24,37.77,-122.25,3.1771,2.102
527,528,52.0,5.78,1.21,825.0,3.12,37.77,-122.25,3.4531,2.088
528,529,52.0,5.44,0.99,429.0,2.72,37.77,-122.25,4.3098,1.979
529,530,52.0,4.66,1.04,528.0,2.54,37.78,-122.26,3.3438,2.013
530,531,52.0,4.84,1.11,496.0,2.3,37.78,-122.26,2.9213,1.908
531,532,52.0,5.31,1.06,718.0,2.71,37.78,-122.27,2.6806,2.079
532,533,52.0,4.61,1.0,630.0,2.38,37.78,-122.27,3.7708,2.153
533,534,45.0,4.09,0.92,723.0,2.53,37.78,-122.27,3.9444,2.129
534,535,13.0,4.16,1.1,959.0,1.97,37.78,-122.27,5.2601,2.927
535,536,30.0,4.85,1.02,3668.0,4.29,37.79,-122.28,2.5444,2.75
536,537,42.0,5.74,1.04,2037.0,5.74,37.77,-122.3,2.6447,2.0
537,538,29.0,4.05,1.1,3741.0,2.94,37.78,-122.28,2.5762,1.734
538,539,42.0,4.14,1.03,821.0,2.74,37.78,-122.29,1.9427,1.022
539,540,52.0,4.23,1.05,870.0,2.51,37.77,-122.28,2.9688,2.208
540,541,27.0,4.14,1.11,1901.0,1.97,37.77,-122.28,3.75,2.428
541,542,18.0,4.33,1.15,1243.0,1.87,37.76,-122.29,5.1702,2.654
542,543,50.0,4.55,0.94,730.0,2.23,37.78,-122.28,2.5139,2.19
543,544,52.0,5.59,1.17,793.0,2.65,37.77,-122.26,2.9732,2.821
544,545,52.0,5.19,0.89,1033.0,2.38,37.77,-122.27,5.5337,3.72
545,546,52.0,4.77,1.04,872.0,2.4,37.77,-122.27,4.1667,2.258
546,547,52.0,3.74,1.05,849.0,1.86,37.77,-122.27,2.7115,2.208
547,548,52.0,4.61,1.08,1121.0,2.16,37.77,-122.27,3.3269,2.345
548,549,52.0,4.84,1.03,872.0,1.96,37.77,-122.25,3.2685,2.542
549,550,52.0,5.27,1.06,637.0,2.14,37.77,-122.26,4.7778,3.518
550,551,52.0,5.01,1.09,663.0,1.95,37.77,-122.26,4.226,2.75
551,552,52.0,7.03,0.98,411.0,2.39,37.77,-122.26,3.3571,4.054
552,553,52.0,5.08,1.08,915.0,2.22,37.77,-122.26,2.9899,2.281
553,554,52.0,3.87,1.0,921.0,1.93,37.77,-122.26,2.875,2.34
554,555,43.0,3.59,1.07,585.0,2.2,37.77,-122.24,2.3882,1.625
555,556,43.0,4.11,1.05,2086.0,1.98,37.77,-122.25,2.975,2.434
556,557,52.0,5.63,1.01,1303.0,2.44,37.76,-122.23,5.1039,2.738
557,558,52.0,5.96,1.05,374.0,2.12,37.76,-122.23,4.1458,2.485
558,559,52.0,5.31,1.09,979.0,2.07,37.76,-122.24,3.4762,2.44
559,560,52.0,4.14,1.06,827.0,1.85,37.76,-122.24,2.6833,2.409
560,561,52.0,6.74,0.97,658.0,2.6,37.76,-122.23,5.75,3.063
561,562,50.0,5.75,1.08,654.0,2.44,37.75,-122.23,3.9632,2.4
562,563,45.0,6.1,1.06,384.0,2.63,37.75,-122.24,4.9489,2.471
563,564,27.0,5.08,0.94,1499.0,1.88,37.75,-122.24,4.8711,2.866
564,565,52.0,5.07,1.11,1128.0,2.16,37.76,-122.24,3.0718,2.667
565,566,49.0,4.93,1.07,1110.0,2.26,37.76,-122.24,3.6719,2.298
566,567,52.0,6.19,1.05,1119.0,2.7,37.76,-122.24,4.6094,2.293
567,568,21.0,5.69,1.01,2930.0,2.37,37.73,-122.24,4.5213,2.284
568,569,25.0,4.91,0.94,897.0,2.3,37.74,-122.25,4.4562,2.062
569,570,5.0,6.86,1.06,7427.0,2.73,37.72,-122.24,7.611,3.507
570,571,31.0,4.41,1.05,2973.0,2.27,37.73,-122.27,3.2689,2.31
571,572,52.0,4.55,1.03,1340.0,2.12,37.76,-122.25,3.567,2.529
572,573,28.0,4.66,1.05,2974.0,2.0,37.74,-122.27,3.6875,3.539
573,574,23.0,4.93,1.1,2690.0,2.34,37.77,-122.27,4.7695,2.917
574,575,20.0,3.55,1.12,583.0,1.79,37.75,-122.28,3.1972,1.0
575,576,12.0,7.13,1.02,5781.0,2.88,37.77,-122.06,7.2634,3.416
576,577,5.0,7.02,0.91,1738.0,3.39,37.73,-122.06,7.0568,4.125
577,578,36.0,6.69,1.08,1478.0,2.79,37.71,-122.06,4.635,2.486
578,579,40.0,6.7,1.12,746.0,2.76,37.71,-122.07,5.3015,2.549
579,580,36.0,6.33,1.05,1235.0,2.71,37.71,-122.07,4.9801,2.415
580,581,26.0,6.62,0.99,1411.0,2.92,37.72,-122.07,5.4834,2.952
581,582,31.0,7.42,1.02,1368.0,2.63,37.72,-122.08,6.187,3.404
582,583,32.0,6.75,1.0,1048.0,2.86,37.72,-122.08,5.6194,2.747
583,584,35.0,6.06,0.96,1004.0,2.75,37.71,-122.08,5.4639,2.386
584,585,35.0,7.26,1.05,1086.0,2.96,37.71,-122.09,5.1498,2.664
585,586,30.0,7.43,1.05,922.0,2.63,37.72,-122.1,5.8382,3.302
586,587,36.0,5.58,1.01,1950.0,2.38,37.71,-122.11,4.65,2.068
587,588,25.0,5.0,1.05,1413.0,2.37,37.7,-122.1,4.3819,2.092
588,589,30.0,5.48,1.1,1444.0,2.54,37.69,-122.1,3.7222,1.958
589,590,31.0,6.85,1.05,749.0,2.78,37.71,-122.09,5.2855,2.535
590,591,31.0,6.24,1.02,867.0,2.64,37.7,-122.09,4.3375,2.418
591,592,27.0,6.51,1.04,2723.0,2.63,37.71,-122.1,5.2131,2.525
592,593,30.0,6.66,1.02,731.0,2.78,37.7,-122.09,6.005,2.639
593,594,38.0,5.52,0.98,781.0,2.59,37.71,-122.08,5.0519,2.27
594,595,38.0,5.7,1.01,1784.0,2.74,37.71,-122.08,4.8237,2.209
595,596,32.0,6.63,1.09,1156.0,2.82,37.7,-122.08,5.2497,2.593
596,597,39.0,5.13,0.98,645.0,2.33,37.7,-122.07,4.125,2.325
597,598,37.0,6.01,0.98,821.0,2.61,37.7,-122.06,4.6005,2.316
598,599,33.0,5.07,1.03,1912.0,2.48,37.7,-122.06,3.5187,2.094
599,600,32.0,4.9,1.06,1487.0,2.14,37.7,-122.07,3.0,2.232
600,601,25.0,4.79,1.07,1645.0,2.32,37.7,-122.08,3.4934,2.099
601,602,33.0,4.2,1.05,2239.0,2.13,37.7,-122.09,2.9861,2.082
602,603,29.0,4.17,1.12,1021.0,1.85,37.69,-122.07,2.5362,2.038
603,604,36.0,5.03,1.07,1105.0,2.37,37.69,-122.08,3.3021,1.957
604,605,31.0,4.57,1.01,2999.0,2.32,37.69,-122.07,3.0964,1.905
605,606,43.0,5.55,1.14,740.0,2.61,37.69,-122.08,2.8512,1.81
606,607,42.0,5.8,1.12,629.0,2.58,37.69,-122.08,3.3478,1.849
607,608,37.0,4.14,0.99,314.0,1.53,37.68,-122.08,2.3958,1.908
608,609,15.0,4.57,1.03,1479.0,2.21,37.68,-122.08,3.5295,2.422
609,610,20.0,5.37,1.02,1732.0,2.16,37.69,-122.09,4.8036,1.883
610,611,52.0,5.27,1.01,1338.0,2.43,37.74,-122.15,3.851,1.835
611,612,52.0,5.58,1.05,440.0,2.29,37.74,-122.14,4.0662,2.042
612,613,51.0,6.66,1.03,922.0,2.35,37.73,-122.14,4.6042,2.519
613,614,49.0,5.19,1.1,611.0,2.12,37.74,-122.15,2.2,1.875
614,615,52.0,5.49,1.01,994.0,2.41,37.73,-122.16,4.1164,1.982
615,616,52.0,6.06,0.97,545.0,2.37,37.74,-122.15,3.95,2.19
616,617,52.0,7.19,0.9,317.0,2.22,37.73,-122.15,4.9135,2.75
617,618,45.0,5.11,1.11,1573.0,2.14,37.73,-122.15,2.8355,2.454
618,619,46.0,4.97,1.08,925.0,2.13,37.73,-122.17,3.25,1.775
619,620,49.0,4.41,1.06,768.0,1.99,37.73,-122.16,2.8301,1.716
620,621,52.0,5.33,0.99,620.0,2.12,37.73,-122.17,3.7159,1.833
621,622,52.0,5.38,1.0,425.0,2.05,37.73,-122.16,2.5625,1.75
622,623,45.0,4.91,1.03,1003.0,3.29,37.72,-122.18,3.8047,1.567
623,624,45.0,5.38,1.09,519.0,3.84,37.71,-122.18,3.375,1.575
624,625,38.0,4.49,1.01,481.0,2.43,37.71,-122.17,3.244,1.798
625,626,36.0,5.08,1.03,1209.0,2.33,37.7,-122.18,4.0268,2.055
626,627,35.0,4.88,1.06,1398.0,2.66,37.7,-122.18,3.3906,1.789
627,628,36.0,6.22,1.19,158.0,2.72,37.71,-122.19,5.5461,2.625
628,629,42.0,4.53,0.99,1817.0,2.74,37.72,-122.17,3.371,1.65
629,630,46.0,4.74,0.98,766.0,2.65,37.72,-122.17,3.5313,1.597
630,631,5.0,5.16,1.21,814.0,2.48,37.72,-122.17,3.663,1.583
631,632,38.0,4.21,1.03,618.0,2.59,37.72,-122.16,2.875,1.448
632,633,43.0,4.79,1.03,2139.0,2.71,37.72,-122.17,4.0202,1.663
633,634,37.0,5.96,0.96,632.0,2.5,37.71,-122.16,4.5553,1.91
634,635,36.0,4.97,0.99,366.0,2.73,37.71,-122.16,3.4643,1.75
635,636,10.0,4.6,1.24,877.0,1.81,37.72,-122.16,3.3431,1.375
636,637,28.0,3.87,1.02,830.0,1.45,37.73,-122.15,2.1898,1.417
637,638,31.0,4.26,0.98,739.0,1.95,37.72,-122.15,2.9097,2.109
638,639,47.0,4.47,0.94,540.0,2.03,37.72,-122.15,3.375,1.983
639,640,29.0,4.33,1.09,2024.0,2.1,37.72,-122.15,2.8125,1.574
640,641,52.0,6.06,0.96,823.0,2.46,37.73,-122.14,5.0,2.647
641,642,38.0,4.88,1.12,711.0,2.01,37.73,-122.14,3.0673,2.184
642,643,43.0,6.15,1.06,931.0,2.53,37.73,-122.14,3.8125,2.351
643,644,33.0,7.39,0.99,686.0,2.54,37.73,-122.13,6.9096,3.418
644,645,26.0,7.21,0.99,1030.0,2.59,37.72,-122.13,7.912,3.673
645,646,35.0,5.57,0.98,976.0,2.49,37.72,-122.13,3.8393,2.435
646,647,35.0,4.94,0.99,552.0,2.63,37.71,-122.12,4.0,1.679
647,648,25.0,6.63,0.89,340.0,1.99,37.72,-122.13,6.5095,3.712
648,649,39.0,5.95,1.0,288.0,2.18,37.72,-122.14,3.5156,2.189
649,650,45.0,5.63,1.02,555.0,2.24,37.72,-122.14,2.983,2.027
650,651,45.0,5.21,1.02,1006.0,2.27,37.72,-122.13,3.524,1.862
651,652,44.0,4.66,0.98,776.0,2.24,37.71,-122.13,3.1103,1.889
652,653,44.0,5.26,1.1,609.0,2.26,37.71,-122.13,3.5781,1.8
653,654,18.0,4.27,1.13,2441.0,1.81,37.71,-122.15,3.1682,2.027
654,655,27.0,3.92,1.1,1364.0,1.73,37.71,-122.14,2.6101,1.817
655,656,18.0,3.74,0.96,2197.0,2.1,37.71,-122.14,3.6932,1.668
656,657,43.0,5.6,1.02,1333.0,2.45,37.7,-122.13,3.4583,1.837
657,658,19.0,5.0,1.01,1810.0,2.57,37.7,-122.13,3.9032,2.18
