,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,data_id
352,38.0,5.1,1.29,1516.0,3.15,37.75,-122.16,1434.7352282157676
353,47.0,5.39,1.14,597.0,3.23,37.75,-122.17,515.8070270270271
354,40.0,4.93,1.0,949.0,2.77,37.76,-122.17,867.3648538011696
355,46.0,6.05,1.02,881.0,2.92,37.76,-122.16,799.5172185430464
356,36.0,5.36,1.11,1438.0,2.77,37.76,-122.16,1356.3707129094412
357,39.0,6.75,1.06,763.0,2.83,37.76,-122.15,681.435925925926
358,27.0,6.28,1.03,1297.0,3.65,37.77,-122.14,1216.283521126761
359,34.0,7.17,1.09,545.0,2.58,37.76,-122.14,463.2029383886256
360,26.0,6.13,0.92,1222.0,2.29,37.76,-122.13,1139.922682926829
361,33.0,8.26,1.19,808.0,3.69,37.75,-122.12,727.319497716895
362,28.0,7.28,1.02,329.0,3.02,37.75,-122.12,247.6483486238532
363,36.0,6.33,0.96,299.0,2.74,37.75,-122.14,217.35311926605505
364,33.0,6.6,0.99,579.0,2.87,37.75,-122.14,497.4763366336634
365,30.0,8.28,1.08,137.0,2.74,37.75,-122.13,55.36000000000001
366,36.0,8.26,1.0,229.0,2.46,37.75,-122.13,147.08236559139786
367,41.0,6.79,1.03,1476.0,2.28,37.74,-122.13,1393.887777777778
368,46.0,6.19,1.05,429.0,2.79,37.75,-122.16,347.3757142857143
369,40.0,5.67,1.0,849.0,3.33,37.75,-122.15,767.929411764706
370,44.0,5.85,1.21,946.0,2.86,37.75,-122.15,864.4580060422961
371,41.0,4.48,0.93,571.0,2.99,37.74,-122.15,489.57952879581154
372,24.0,4.64,1.18,1137.0,2.95,37.75,-122.16,1055.535595854922
373,44.0,4.57,0.97,378.0,2.8,37.75,-122.16,296.39000000000004
374,43.0,5.08,1.01,853.0,3.14,37.74,-122.15,771.7260294117648
375,49.0,4.7,0.98,764.0,2.71,37.74,-122.15,682.2992198581561
376,40.0,4.7,1.13,928.0,3.56,37.75,-122.16,847.1455555555556
377,35.0,5.02,1.05,406.0,3.05,37.75,-122.16,324.6426315789474
378,34.0,4.37,1.0,824.0,2.94,37.74,-122.17,742.5128571428571
379,37.0,5.32,1.11,835.0,3.22,37.75,-122.17,753.8039382239383
380,43.0,5.2,1.02,826.0,2.8,37.74,-122.16,744.38
381,46.0,4.88,0.86,567.0,2.69,37.74,-122.16,485.2672037914692
382,52.0,5.35,1.02,355.0,2.47,37.74,-122.16,273.0452777777778
383,47.0,4.96,1.34,533.0,3.21,37.74,-122.16,451.790843373494
384,44.0,5.1,1.11,609.0,2.83,37.74,-122.16,527.4125581395349
385,49.0,5.44,1.01,576.0,2.44,37.9,-122.29,494.0506779661017
386,52.0,5.61,0.92,594.0,2.08,37.9,-122.29,511.6869230769231
387,52.0,5.96,1.12,870.0,2.31,37.89,-122.29,787.9076923076923
388,38.0,4.45,1.03,1027.0,2.02,37.9,-122.3,944.61768172888
389,52.0,4.82,1.07,693.0,2.13,37.89,-122.29,610.7257668711657
390,46.0,4.05,1.07,815.0,2.17,37.89,-122.3,732.7633333333333
391,15.0,4.44,1.06,2420.0,2.11,37.9,-122.3,2337.711692844677
392,36.0,3.9,1.06,518.0,1.88,37.89,-122.3,435.4668115942029
393,52.0,4.54,1.03,620.0,2.25,37.89,-122.3,537.8445454545455
394,42.0,5.05,1.09,551.0,2.07,37.89,-122.33,468.63142857142856
395,37.0,3.31,1.01,2556.0,2.77,37.88,-122.34,2474.3062337662336
396,52.0,4.56,1.0,1498.0,2.15,37.89,-122.29,1415.7522988505746
397,50.0,5.33,1.15,523.0,2.3,37.88,-122.29,440.8939647577093
398,52.0,6.4,1.14,374.0,2.44,37.89,-122.29,292.0444444444445
399,52.0,6.12,1.02,1004.0,2.71,37.89,-122.29,922.3061994609164
400,52.0,5.52,0.99,769.0,2.3,37.88,-122.28,686.9023952095808
401,52.0,5.15,1.0,940.0,2.22,37.89,-122.29,857.8222222222222
402,42.0,6.45,1.07,645.0,2.52,37.9,-122.27,563.14953125
403,52.0,6.69,0.97,705.0,2.45,37.9,-122.26,623.0879166666666
404,52.0,7.56,0.99,684.0,2.49,37.9,-122.27,602.1172727272727
405,52.0,7.64,1.02,572.0,2.42,37.9,-122.27,490.0537288135593
406,52.0,8.07,1.07,671.0,2.65,37.9,-122.27,589.2821739130435
407,52.0,8.35,1.02,975.0,2.67,37.89,-122.27,893.2912328767123
408,52.0,7.43,1.05,779.0,2.5,37.9,-122.28,697.1167948717949
409,52.0,8.21,1.02,658.0,2.7,37.9,-122.28,576.3167213114754
410,52.0,6.75,0.98,819.0,2.44,37.9,-122.28,737.064776119403
411,52.0,7.29,1.01,412.0,2.45,37.89,-122.28,330.062380952381
412,52.0,6.27,1.11,835.0,2.26,37.89,-122.28,752.8728726287263
413,52.0,6.76,1.08,722.0,2.36,37.89,-122.28,639.9694771241831
414,52.0,5.37,0.97,1085.0,2.23,37.89,-122.28,1002.8379260780288
415,52.0,7.44,1.03,973.0,2.74,37.89,-122.27,891.3608450704226
416,52.0,7.27,1.08,723.0,2.66,37.89,-122.27,641.2780882352941
417,37.0,6.13,0.93,903.0,2.49,37.9,-122.26,821.1344751381215
418,41.0,6.22,1.08,356.0,1.97,37.89,-122.25,273.60685082872925
419,52.0,6.66,1.07,1005.0,2.18,37.89,-122.26,922.8053246753246
420,52.0,7.35,1.05,1205.0,2.39,37.89,-122.26,1123.0208730158731
421,37.0,6.67,1.02,987.0,2.19,37.89,-122.25,904.8333333333334
422,42.0,6.39,1.03,1031.0,2.3,37.89,-122.25,948.9413392857144
423,52.0,6.31,1.03,894.0,2.21,37.88,-122.26,811.8328712871287
424,52.0,5.98,1.09,823.0,2.18,37.88,-122.26,740.8030238726791
425,52.0,5.41,1.04,1232.0,1.98,37.88,-122.27,1149.5938969404187
426,52.0,4.61,1.07,669.0,1.82,37.88,-122.27,586.4328882833788
427,44.0,4.09,1.08,989.0,1.8,37.88,-122.27,906.4081818181818
428,52.0,5.38,1.06,1058.0,2.28,37.88,-122.28,975.8801724137932
429,52.0,5.76,0.97,506.0,2.44,37.88,-122.28,424.0444444444445
430,52.0,5.38,0.99,489.0,2.24,37.88,-122.28,406.8431192660551
431,52.0,5.56,1.09,824.0,2.12,37.88,-122.29,741.7137113402063
432,48.0,4.98,1.03,1034.0,2.18,37.88,-122.29,951.7668421052632
433,46.0,4.46,1.04,920.0,2.16,37.88,-122.29,837.7547058823529
434,52.0,4.34,1.04,841.0,2.21,37.88,-122.29,758.8031578947368
435,45.0,3.31,1.07,749.0,5.47,37.88,-122.3,670.0471532846716
436,52.0,4.17,0.99,208.0,2.12,37.88,-122.3,125.70244897959184
437,10.0,5.03,1.18,228.0,2.28,37.87,-122.3,145.85
438,50.0,3.9,0.99,287.0,2.24,37.86,-122.3,204.8021875
439,52.0,4.5,1.12,218.0,2.06,37.85,-122.29,135.6166037735849
440,46.0,4.64,1.06,854.0,2.41,37.88,-122.3,771.9856338028169
441,52.0,4.57,1.1,1695.0,2.48,37.87,-122.3,1613.0480701754386
442,52.0,5.56,1.09,403.0,2.34,37.88,-122.28,320.943023255814
443,52.0,4.5,1.01,288.0,2.2,37.87,-122.28,205.78847328244277
444,49.0,3.89,1.05,963.0,1.85,37.87,-122.28,880.438368522073
445,50.0,3.54,1.04,1129.0,2.19,37.87,-122.29,1046.767984496124
446,52.0,4.39,0.97,386.0,1.89,37.87,-122.29,303.47215686274507
447,52.0,4.7,1.02,811.0,2.0,37.88,-122.28,728.5975369458129
448,46.0,4.48,1.03,1293.0,1.92,37.87,-122.28,1210.5055555555557
449,46.0,4.12,1.03,805.0,1.87,37.87,-122.28,722.4577494199536
450,52.0,3.2,1.06,1372.0,1.57,37.88,-122.27,1289.1762100456622
451,30.0,3.45,1.03,862.0,2.03,37.87,-122.27,779.6282352941176
452,37.0,4.25,1.11,1152.0,1.87,37.88,-122.27,1069.48012987013
453,52.0,4.61,1.02,483.0,1.94,37.88,-122.26,400.55975903614456
454,52.0,4.12,1.05,1558.0,2.72,37.88,-122.26,1476.339022687609
455,52.0,3.39,1.09,1798.0,2.34,37.88,-122.26,1715.958101430429
456,41.0,5.57,1.15,266.0,2.16,37.87,-122.25,183.78260162601623
457,42.0,4.16,1.1,2184.0,5.18,37.87,-122.25,2104.795355450237
458,52.0,2.52,0.96,2016.0,4.23,37.87,-122.25,1935.84641509434
459,52.0,2.44,0.94,1349.0,5.4,37.87,-122.25,1270.0159999999998
460,52.0,3.11,1.06,3337.0,9.53,37.87,-122.26,3262.1442857142856
461,52.0,2.92,1.05,1721.0,1.81,37.87,-122.26,1638.423487881981
462,35.0,3.22,1.11,1675.0,1.68,37.87,-122.27,1592.275
463,49.0,3.86,1.05,707.0,2.02,37.87,-122.27,624.62
464,52.0,4.44,1.01,1424.0,2.05,37.87,-122.27,1341.6518731988472
465,52.0,4.96,1.03,393.0,2.08,37.86,-122.28,310.65936507936505
466,52.0,5.35,1.04,828.0,2.44,37.87,-122.28,746.0324778761062
467,52.0,4.22,1.03,571.0,1.96,37.87,-122.28,488.5454794520549
468,44.0,3.56,1.06,1382.0,1.94,37.87,-122.29,1299.518288920056
469,46.0,3.95,1.01,792.0,2.47,37.87,-122.29,710.0472897196261
470,52.0,4.48,1.09,815.0,2.19,37.86,-122.29,732.7608602150538
471,52.0,4.79,1.06,788.0,2.28,37.86,-122.28,705.8574566473989
472,52.0,5.17,1.07,1145.0,2.66,37.87,-122.29,1063.2427906976743
473,50.0,4.41,1.08,1354.0,2.4,37.86,-122.29,1271.974973357016
474,52.0,4.56,1.01,958.0,2.15,37.86,-122.28,875.7328089887641
475,49.0,4.82,1.1,1361.0,2.24,37.86,-122.28,1278.8184868421051
476,52.0,5.0,1.05,1005.0,2.24,37.85,-122.28,922.8083073496658
477,49.0,4.96,1.05,924.0,2.23,37.86,-122.27,841.821884057971
478,52.0,5.58,1.16,780.0,2.18,37.86,-122.28,697.7587709497207
479,52.0,4.73,1.09,1582.0,2.49,37.86,-122.28,1500.0674213836478
480,41.0,3.9,0.97,1213.0,2.14,37.86,-122.28,1130.7155633802815
481,52.0,4.07,1.14,486.0,1.82,37.86,-122.27,403.4102247191012
482,52.0,4.77,1.06,494.0,2.82,37.86,-122.27,412.4128571428572
483,52.0,4.85,1.02,849.0,2.33,37.86,-122.27,766.9160273972603
484,52.0,4.21,1.06,1127.0,2.06,37.86,-122.27,1044.6465693430655
485,35.0,2.96,1.0,3276.0,1.88,37.86,-122.26,3193.480597014925
486,52.0,4.4,1.05,1493.0,1.88,37.86,-122.26,1410.480352644836
487,52.0,5.56,1.1,1461.0,2.15,37.86,-122.26,1378.7516936671575
488,52.0,5.37,1.12,1253.0,2.33,37.86,-122.26,1170.9289962825278
489,48.0,4.69,1.13,1656.0,3.61,37.86,-122.25,1575.2178431372547
490,52.0,6.88,0.95,514.0,2.54,37.86,-122.25,432.1545544554456
491,52.0,5.79,1.08,719.0,2.44,37.86,-122.25,637.0472881355932
492,52.0,3.53,0.99,878.0,1.96,37.86,-122.25,795.5654565701559
493,52.0,7.79,1.05,517.0,2.42,37.86,-122.24,435.0358878504673
494,52.0,7.51,0.96,1366.0,2.75,37.85,-122.24,1284.3640322580648
495,52.0,6.86,1.12,1316.0,2.23,37.86,-122.25,1233.8405084745762
496,52.0,4.79,1.02,1508.0,2.0,37.85,-122.26,1425.5873509933774
497,52.0,5.0,1.13,1800.0,2.21,37.85,-122.27,1717.7885889570553
498,47.0,6.37,1.23,719.0,2.21,37.85,-122.27,636.7855214723927
499,50.0,5.02,1.18,675.0,2.65,37.85,-122.27,593.2270588235294
500,52.0,5.44,1.17,875.0,2.41,37.85,-122.27,792.9904683195592
501,52.0,4.35,1.08,152.0,1.97,37.85,-122.27,69.55402597402599
502,47.0,4.31,0.96,843.0,2.64,37.85,-122.27,761.2226332288402
503,52.0,4.62,1.1,281.0,2.13,37.85,-122.28,198.69878787878787
504,44.0,5.02,0.97,506.0,2.48,37.85,-122.28,424.0503921568628
505,48.0,4.43,1.04,1054.0,2.26,37.85,-122.28,971.8318025751072
506,35.0,4.52,1.01,1017.0,2.46,37.84,-122.29,935.0065217391304
507,52.0,4.06,1.06,1623.0,2.12,37.83,-122.28,1540.6715686274508
508,14.0,3.59,1.17,3100.0,1.51,37.84,-122.3,3017.051457825451
509,52.0,8.28,1.05,947.0,2.62,37.83,-122.23,865.223268698061
510,39.0,7.91,0.98,808.0,2.57,37.82,-122.22,726.1650793650794
511,42.0,8.93,1.0,1018.0,3.04,37.82,-122.22,936.6388059701492
512,52.0,9.21,1.04,1001.0,2.84,37.82,-122.23,919.43375
513,52.0,8.27,1.03,1005.0,2.72,37.82,-122.23,923.3135772357724
514,52.0,9.12,1.03,1192.0,3.11,37.82,-122.23,1110.7022715404698
515,52.0,7.74,1.08,585.0,2.58,37.83,-122.24,503.16709251101327
516,52.0,7.75,0.99,916.0,2.9,37.83,-122.24,834.4887341772152
517,52.0,9.0,1.13,556.0,3.11,37.82,-122.23,474.6961452513967
518,52.0,7.05,0.99,1470.0,2.83,37.82,-122.24,1388.406923076923
519,52.0,6.22,1.01,1104.0,2.77,37.82,-122.25,1022.3438693467336
520,52.0,5.86,1.0,1242.0,2.4,37.76,-122.23,1159.9276833976833
521,52.0,7.07,1.01,805.0,2.51,37.76,-122.23,723.0377881619937
522,52.0,8.12,1.09,378.0,2.33,37.76,-122.23,295.8633333333333
523,52.0,5.17,1.05,481.0,2.16,37.77,-122.24,398.6869506726457
524,52.0,4.82,1.12,409.0,2.56,37.77,-122.23,327.09624999999994
525,52.0,4.59,1.03,885.0,2.37,37.77,-122.24,802.902654155496
526,52.0,4.67,1.0,1468.0,2.59,37.77,-122.25,1386.1090652557318
527,52.0,4.83,1.02,482.0,2.24,37.77,-122.25,399.7618604651163
528,52.0,5.78,1.21,825.0,3.12,37.77,-122.25,743.645
529,52.0,5.44,0.99,429.0,2.72,37.77,-122.25,347.2351898734177
530,52.0,4.66,1.04,528.0,2.54,37.78,-122.26,446.05846153846153
531,52.0,4.84,1.11,496.0,2.3,37.78,-122.26,413.8162962962963
532,52.0,5.31,1.06,718.0,2.71,37.78,-122.27,636.2194339622641
533,52.0,4.61,1.0,630.0,2.38,37.78,-122.27,547.887358490566
534,45.0,4.09,0.92,723.0,2.53,37.78,-122.27,641.037972027972
535,13.0,4.16,1.1,959.0,1.97,37.78,-122.27,876.4832510288065
536,30.0,4.85,1.02,3668.0,4.29,37.79,-122.28,3587.8000584795323
537,42.0,5.74,1.04,2037.0,5.74,37.77,-122.3,1958.208028169014
538,29.0,4.05,1.1,3741.0,2.94,37.78,-122.28,3659.438727415554
539,42.0,4.14,1.03,821.0,2.74,37.78,-122.29,739.2266666666667
540,52.0,4.23,1.05,870.0,2.51,37.77,-122.28,787.997204610951
541,27.0,4.14,1.11,1901.0,1.97,37.77,-122.28,1818.4579089026915
542,18.0,4.33,1.15,1243.0,1.87,37.76,-122.29,1160.3448114630469
543,50.0,4.55,0.94,730.0,2.23,37.78,-122.28,647.7324159021407
544,52.0,5.59,1.17,793.0,2.65,37.77,-122.26,711.1621739130435
545,52.0,5.19,0.89,1033.0,2.38,37.77,-122.27,950.8801843317972
546,52.0,4.77,1.04,872.0,2.4,37.77,-122.27,789.9022038567493
547,52.0,3.74,1.05,849.0,1.86,37.77,-122.27,766.3577680525165
548,52.0,4.61,1.08,1121.0,2.16,37.77,-122.27,1038.6640926640928
549,52.0,4.84,1.03,872.0,1.96,37.77,-122.25,789.4795505617977
550,52.0,5.27,1.06,637.0,2.14,37.77,-122.26,554.6547811447812
551,52.0,5.01,1.09,663.0,1.95,37.77,-122.26,580.46
552,52.0,7.03,0.98,411.0,2.39,37.77,-122.26,328.89953488372095
553,52.0,5.08,1.08,915.0,2.22,37.77,-122.26,832.7254963680388
554,52.0,3.87,1.0,921.0,1.93,37.77,-122.26,838.4408176100629
555,43.0,3.59,1.07,585.0,2.2,37.77,-122.24,502.7292481203007
556,43.0,4.11,1.05,2086.0,1.98,37.77,-122.25,2003.5010066476727
557,52.0,5.63,1.01,1303.0,2.44,37.76,-122.23,1220.9655140186917
558,52.0,5.96,1.05,374.0,2.12,37.76,-122.23,291.655
559,52.0,5.31,1.09,979.0,2.07,37.76,-122.24,896.5941525423729
560,52.0,4.14,1.06,827.0,1.85,37.76,-122.24,744.3742600896861
561,52.0,6.74,0.97,658.0,2.6,37.76,-122.23,576.130790513834
562,50.0,5.75,1.08,654.0,2.44,37.75,-122.23,571.9602985074627
563,45.0,6.1,1.06,384.0,2.63,37.75,-122.24,302.14013698630134
564,27.0,5.08,0.94,1499.0,1.88,37.75,-122.24,1416.3908030112923
565,52.0,5.07,1.11,1128.0,2.16,37.76,-122.24,1045.68091954023
566,49.0,4.93,1.07,1110.0,2.26,37.76,-122.24,1027.7760975609756
567,52.0,6.19,1.05,1119.0,2.7,37.76,-122.24,1037.2163855421686
568,21.0,5.69,1.01,2930.0,2.37,37.73,-122.24,2847.862469635628
569,25.0,4.91,0.94,897.0,2.3,37.74,-122.25,814.79
570,5.0,6.86,1.06,7427.0,2.73,37.72,-122.24,7345.212523914643
571,31.0,4.41,1.05,2973.0,2.27,37.73,-122.27,2890.726006097561
572,52.0,4.55,1.03,1340.0,2.12,37.76,-122.25,1257.630253164557
573,28.0,4.66,1.05,2974.0,2.0,37.74,-122.27,2891.4740431266846
574,23.0,4.93,1.1,2690.0,2.34,37.77,-122.27,2607.8370981755
575,20.0,3.55,1.12,583.0,1.79,37.75,-122.28,500.2583435582823
576,12.0,7.13,1.02,5781.0,2.88,37.77,-122.06,5699.590418535127
577,5.0,7.02,0.91,1738.0,3.39,37.73,-122.06,1657.06453125
578,36.0,6.69,1.08,1478.0,2.79,37.71,-122.06,1396.4439508506616
579,40.0,6.7,1.12,746.0,2.76,37.71,-122.07,664.402962962963
580,36.0,6.33,1.05,1235.0,2.71,37.71,-122.07,1153.354285714286
581,26.0,6.62,0.99,1411.0,2.92,37.72,-122.07,1329.5652892561984
582,31.0,7.42,1.02,1368.0,2.63,37.72,-122.08,1286.2657197696738
583,32.0,6.75,1.0,1048.0,2.86,37.72,-122.08,966.4955858310626
584,35.0,6.06,0.96,1004.0,2.75,37.71,-122.08,922.3806849315068
585,35.0,7.26,1.05,1086.0,2.96,37.71,-122.09,1004.5791280653953
586,30.0,7.43,1.05,922.0,2.63,37.72,-122.1,840.2542857142857
587,36.0,5.58,1.01,1950.0,2.38,37.71,-122.11,1867.980952380952
588,25.0,5.0,1.05,1413.0,2.37,37.7,-122.1,1330.9747899159663
589,30.0,5.48,1.1,1444.0,2.54,37.69,-122.1,1362.1322535211266
590,31.0,6.85,1.05,749.0,2.78,37.71,-122.09,667.4043866171004
591,31.0,6.24,1.02,867.0,2.64,37.7,-122.09,785.2452583586627
592,27.0,6.51,1.04,2723.0,2.63,37.71,-122.1,2641.2409178743965
593,30.0,6.66,1.02,731.0,2.78,37.7,-122.09,649.3894676806084
594,38.0,5.52,0.98,781.0,2.59,37.71,-122.08,699.224684385382
595,38.0,5.7,1.01,1784.0,2.74,37.71,-122.08,1702.3661963190186
596,32.0,6.63,1.09,1156.0,2.82,37.7,-122.08,1074.4395121951218
597,39.0,5.13,0.98,645.0,2.33,37.7,-122.07,562.9585198555957
598,37.0,6.01,0.98,821.0,2.61,37.7,-122.06,739.2463492063492
599,33.0,5.07,1.03,1912.0,2.48,37.7,-122.06,1830.123116883117
600,32.0,4.9,1.06,1487.0,2.14,37.7,-122.07,1404.7726512968302
601,25.0,4.79,1.07,1645.0,2.32,37.7,-122.08,1562.9369014084507
602,33.0,4.2,1.05,2239.0,2.13,37.7,-122.09,2156.740352045671
603,29.0,4.17,1.12,1021.0,1.85,37.69,-122.07,938.4696376811594
604,36.0,5.03,1.07,1105.0,2.37,37.69,-122.08,1022.9761670235546
605,31.0,4.57,1.01,2999.0,2.32,37.69,-122.07,2916.93583011583
606,43.0,5.55,1.14,740.0,2.61,37.69,-122.08,658.2156338028169
607,42.0,5.8,1.12,629.0,2.58,37.69,-122.08,547.187868852459
608,37.0,4.14,0.99,314.0,1.53,37.68,-122.08,231.1317073170732
609,15.0,4.57,1.03,1479.0,2.21,37.68,-122.08,1396.8140718562872
610,20.0,5.37,1.02,1732.0,2.16,37.69,-122.09,1649.765
611,52.0,5.27,1.01,1338.0,2.43,37.74,-122.15,1256.0227272727273
612,52.0,5.58,1.05,440.0,2.29,37.74,-122.14,357.8916666666667
613,51.0,6.66,1.03,922.0,2.35,37.73,-122.14,839.9360559796438
614,49.0,5.19,1.1,611.0,2.12,37.74,-122.15,528.7115277777779
615,52.0,5.49,1.01,994.0,2.41,37.73,-122.16,911.9826213592232
616,52.0,6.06,0.97,545.0,2.37,37.74,-122.15,462.95956521739134
617,52.0,7.19,0.9,317.0,2.22,37.73,-122.15,234.7967832167832
618,45.0,5.11,1.11,1573.0,2.14,37.73,-122.15,1490.7172282608694
619,46.0,4.97,1.08,925.0,2.13,37.73,-122.17,842.6864367816091
620,49.0,4.41,1.06,768.0,1.99,37.73,-122.16,685.5648051948051
621,52.0,5.33,0.99,620.0,2.12,37.73,-122.17,537.6832876712328
622,52.0,5.38,1.0,425.0,2.05,37.73,-122.16,342.6231400966184
623,45.0,4.91,1.03,1003.0,3.29,37.72,-122.18,921.828524590164
624,45.0,5.38,1.09,519.0,3.84,37.71,-122.18,438.3744444444444
625,38.0,4.49,1.01,481.0,2.43,37.71,-122.17,398.9692929292929
626,36.0,5.08,1.03,1209.0,2.33,37.7,-122.18,1126.849479768786
627,35.0,4.88,1.06,1398.0,2.66,37.7,-122.18,1316.182857142857
628,36.0,6.22,1.19,158.0,2.72,37.71,-122.19,76.24413793103449
629,42.0,4.53,0.99,1817.0,2.74,37.72,-122.17,1735.2864457831324
630,46.0,4.74,0.98,766.0,2.65,37.72,-122.17,684.2005190311418
631,5.0,5.16,1.21,814.0,2.48,37.72,-122.17,732.0317073170731
632,38.0,4.21,1.03,618.0,2.59,37.72,-122.16,536.1457740585773
633,43.0,4.79,1.03,2139.0,2.71,37.72,-122.17,2057.26102661597
634,37.0,5.96,0.96,632.0,2.5,37.71,-122.16,550.048023715415
635,36.0,4.97,0.99,366.0,2.73,37.71,-122.16,284.2813432835821
636,10.0,4.6,1.24,877.0,1.81,37.72,-122.16,794.3682474226804
637,28.0,3.87,1.02,830.0,1.45,37.73,-122.15,747.0285165794065
638,31.0,4.26,0.98,739.0,1.95,37.72,-122.15,656.5198680738786
639,47.0,4.47,0.94,540.0,2.03,37.72,-122.15,457.60007518796994
640,29.0,4.33,1.09,2024.0,2.1,37.72,-122.15,1941.67395010395
641,52.0,6.06,0.96,823.0,2.46,37.73,-122.14,741.0540718562875
642,38.0,4.88,1.12,711.0,2.01,37.73,-122.14,628.604164305949
643,43.0,6.15,1.06,931.0,2.53,37.73,-122.14,849.1198913043479
644,33.0,7.39,0.99,686.0,2.54,37.73,-122.13,604.1407407407407
645,26.0,7.21,0.99,1030.0,2.59,37.72,-122.13,948.1844584382872
646,35.0,5.57,0.98,976.0,2.49,37.72,-122.13,894.0797959183674
647,35.0,4.94,0.99,552.0,2.63,37.71,-122.12,470.21857142857147
648,25.0,6.63,0.89,340.0,1.99,37.72,-122.13,257.5783040935673
649,39.0,5.95,1.0,288.0,2.18,37.72,-122.14,205.76181818181817
650,45.0,5.63,1.02,555.0,2.24,37.72,-122.14,472.8179032258065
651,45.0,5.21,1.02,1006.0,2.27,37.72,-122.13,923.8557657657658
652,44.0,4.66,0.98,776.0,2.24,37.71,-122.13,693.822774566474
653,44.0,5.26,1.1,609.0,2.26,37.71,-122.13,526.8355555555556
654,18.0,4.27,1.13,2441.0,1.81,37.71,-122.15,2358.365473372781
655,27.0,3.92,1.1,1364.0,1.73,37.71,-122.14,1281.2987705956907
656,18.0,3.74,0.96,2197.0,2.1,37.71,-122.14,2114.6744061302684
657,43.0,5.6,1.02,1333.0,2.45,37.7,-122.13,1251.0203676470587
658,19.0,5.0,1.01,1810.0,2.57,37.7,-122.13,1728.144679943101
659,36.0,5.45,0.97,531.0,2.9,37.71,-122.15,449.4616393442623
660,36.0,5.61,0.93,672.0,2.57,37.7,-122.15,590.1247126436781
661,17.0,4.43,0.88,695.0,2.11,37.7,-122.14,612.6660606060606
662,21.0,4.13,1.06,2162.0,2.17,37.7,-122.13,2079.736332665331
663,17.0,3.7,1.2,1216.0,1.89,37.69,-122.13,1133.4511353032658
664,36.0,5.3,0.95,606.0,2.54,37.7,-122.14,524.0955648535564
665,36.0,5.91,1.03,1203.0,3.17,37.7,-122.16,1121.714142480211
666,38.0,5.22,1.05,874.0,2.9,37.69,-122.14,792.4536544850498
667,38.0,5.61,1.0,637.0,2.87,37.69,-122.15,555.4093693693693
668,36.0,5.44,1.04,703.0,2.55,37.69,-122.15,621.0871014492753
669,36.0,6.41,1.1,733.0,3.2,37.7,-122.15,651.7508733624454
670,36.0,4.9,0.96,625.0,2.74,37.69,-122.16,543.2712280701754
671,36.0,4.88,0.92,568.0,2.52,37.7,-122.16,486.06444444444446
672,36.0,5.53,0.97,836.0,2.69,37.7,-122.16,754.2281028938907
673,24.0,4.85,1.01,952.0,2.63,37.7,-122.17,870.1598342541437
674,16.0,4.79,0.99,568.0,1.61,37.68,-122.16,485.1336363636364
675,24.0,6.18,1.07,1125.0,3.07,37.69,-122.17,1043.5937704918033
676,5.0,5.2,1.01,840.0,2.09,37.68,-122.18,757.5947630922693
677,36.0,5.23,0.98,796.0,2.81,37.69,-122.16,714.3427208480565
678,36.0,5.79,1.02,863.0,3.23,37.69,-122.15,781.7722097378277
679,35.0,5.42,0.92,1349.0,2.78,37.68,-122.15,1267.305720164609
680,30.0,5.9,1.16,929.0,2.43,37.68,-122.15,846.9555874673629
681,39.0,4.99,0.92,957.0,2.86,37.69,-122.15,875.3967164179104
682,37.0,3.86,0.96,1093.0,1.97,37.69,-122.14,1010.5193693693692
683,27.0,5.5,1.01,1489.0,2.45,37.68,-122.14,1406.9930477759472
684,31.0,5.07,1.14,1561.0,2.49,37.68,-122.14,1479.0256687898088
685,44.0,4.83,1.03,1256.0,2.59,37.69,-122.1,1174.1796907216494
686,30.0,4.29,0.96,695.0,2.49,37.69,-122.12,613.0610394265233
687,34.0,4.77,1.17,560.0,2.36,37.69,-122.13,477.9228691983122
688,38.0,4.03,0.98,632.0,2.19,37.71,-122.12,549.7768512110727
689,41.0,4.66,1.05,1849.0,2.47,37.7,-122.12,1767.0453333333332
690,17.0,4.62,1.15,1287.0,2.39,37.7,-122.12,1204.97219330855
691,35.0,5.0,0.95,1580.0,2.95,37.69,-122.12,1498.5177611940298
692,19.0,4.31,1.1,1571.0,2.71,37.7,-122.12,1489.293298791019
693,23.0,3.81,1.04,828.0,1.87,37.7,-122.11,745.4590744920994
694,29.0,3.84,0.91,835.0,2.47,37.7,-122.11,753.0604142011834
695,19.0,3.72,1.09,1765.0,2.44,37.7,-122.11,1683.0278453038673
696,41.0,4.63,0.9,387.0,2.4,37.69,-122.1,304.9937267080746
697,37.0,3.95,1.05,1562.0,2.53,37.69,-122.11,1480.1075080906148
698,42.0,4.76,1.0,768.0,2.49,37.69,-122.11,686.0654368932039
699,10.0,4.72,1.19,1140.0,2.42,37.69,-122.12,1057.985254237288
700,20.0,6.45,0.81,83.0,2.68,37.69,-122.03,1.337419354838706
701,32.0,7.5,1.13,485.0,2.84,37.64,-121.97,403.50625730994153
702,6.0,4.27,1.03,1189.0,2.08,37.63,-122.02,1106.6850436300176
703,21.0,5.25,0.95,586.0,2.35,37.63,-122.04,503.9434136546185
704,5.0,4.78,1.18,2240.0,2.83,37.63,-122.05,2158.4082828282826
705,10.0,5.77,1.01,867.0,2.46,37.66,-122.04,785.0830681818181
